,A_rule_id,A_rule_weight,A_UR: quality demands,A_User's programming ability,A_Access to parallel computing,A_Production use case,A_Time Resources,A_Number of maximum function evaluations/ trials budget,A_Wall Clock Time [s],A_Running time per trial [s],A_Number of kernels used,A_Total Computing Time [s],A_Machine Learning Algorithm,A_Obtainability of good approximate,A_Supports parallel evaluations,A_Usage of one-hot encoding for cat. features,A_Dimensionality of HPs,A_Conditional HP space,A_HP datatypes,A_Obtainability of gradients,A_Input Data,A_Dataset (name),A_#Instances training dataset,A_Ratio training to test dataset,A_Dataset balance,A_Ratio positive to negative targets,A_Noise in dataset,A_Training Technique,A_ML Task,A_Detailed ML task,D_Default Values,D_Random Search,D_Grid Search,D_CMA-ES,D_PBT,D_HOAG (Gradient based),D_SMAC,D_TPE,D_GPBO,D_MTBO,D_BOHAMIANN,D_DNGO,D_SHA,D_HB,D_ASHA,D_Fabolas,D_BOHB,D_HB-LCNet,del_rule_id,del_rule_weight,del_UR: quality demands,del_User's programming ability,del_Access to parallel computing,del_Production use case,del_Time Resources,del_Number of maximum function evaluations/ trials budget,del_Wall Clock Time [s],del_Running time per trial [s],del_Number of kernels used,del_Total Computing Time [s],del_Machine Learning Algorithm,del_Obtainability of good approximate,del_Supports parallel evaluations,del_Usage of one-hot encoding for cat. features,del_Dimensionality of HPs,del_Conditional HP space,del_HP datatypes,del_Obtainability of gradients,del_Input Data,del_Dataset (name),del_#Instances training dataset,del_Ratio training to test dataset,del_Dataset balance,del_Ratio positive to negative targets,del_Noise in dataset,del_Training Technique,del_ML Task,del_Detailed ML task,Antecedent_Importance
94,94,,,,,,,,100:2000,,1,100:2000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Tabular Data,Letter (OpenML),1000:100000,1:4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,,,,,"1,00000",,,,,,,,,,2.926861575376555,,0.05321566500684645,2.926861575376555,0.09441488952827597,,,,0.04368450112502321,0.03216331401512698,0.06968718036610845,,0.06968718036610845,0.7317153938441388,0.04502863962117777,0.08362461643933014,,,,0.027100570142375508,0.046458120244072296,0.054201140284751016,
95,95,,,,,,,,2000:20000,,1,2000:20000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Tabular Data,Letter (OpenML),1000:100000,1:4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,"0,50000",,,,,,,,"0,50000",,,,,,,,,,2.926861575376555,,0.05321566500684645,2.926861575376555,0.09441488952827597,,,,0.04368450112502321,0.03216331401512698,0.06968718036610845,,0.06968718036610845,0.7317153938441388,0.04502863962117777,0.08362461643933014,,,,0.027100570142375508,0.046458120244072296,0.054201140284751016,
96,96,,,,,,,,20000:40000,,1,20000:40000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Tabular Data,Letter (OpenML),1000:100000,1:4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,"0,33333","0,33333",,,,,,,,"0,33333",,,,,,,,,,2.926861575376555,,0.05321566500684645,2.926861575376555,0.09441488952827597,,,,0.04368450112502321,0.03216331401512698,0.06968718036610845,,0.06968718036610845,0.7317153938441388,0.04502863962117777,0.08362461643933014,,,,0.027100570142375508,0.046458120244072296,0.054201140284751016,
97,97,,,,,,,,<4000,,1,<4000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,MNIST (OpenML),1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,,"0,50000",,,"0,50000",,,,,,,,,,2.9979446827952985,,0.10901617028346539,2.9979446827952985,0.19341578598679343,,,,0.089490886053591,0.0658888941273692,0.1427592706092999,,0.11991778731181194,0.545080851417327,0.09224445177831687,0.33310496475503315,,,,0.055517494125838854,0.0951728470728666,0.11103498825167771,
98,98,,,,,,,,4000:100000,,1,4000:100000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,MNIST (OpenML),1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,"0,33333","0,33333",,,,,,,,"0,33333",,,,,,,,,,2.9979446827952985,,0.10901617028346539,2.9979446827952985,0.19341578598679343,,,,0.089490886053591,0.0658888941273692,0.1427592706092999,,0.11991778731181194,0.545080851417327,0.09224445177831687,0.33310496475503315,,,,0.055517494125838854,0.0951728470728666,0.11103498825167771,
99,99,,,,,,,,<1000,,1,<1000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,Optdigits (OpenML),1000:100000,1:4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,,"0,33333",,,"0,33333","0,33333",,,,,,,,,1.6828830893716278,,0.12239149740884565,2.2438441191621705,0.21714620508021004,,,,0.10047063220129121,0.07397288304930233,0.16027457994015504,,0.13463064714973022,3.3657661787432556,0.10356203626902326,0.19232949592818605,,,,0.062329003310060284,0.10684971996010335,0.12465800662012057,
100,100,,,,,,,,1000:10000,,1,1000:10000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,Optdigits (OpenML),1000:100000,1:4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,,,,,"1,00000",,,,,,,,,,2.5316277730013828,,0.09205919174550482,2.5316277730013828,0.16333082406460533,,,,0.07557097829854874,0.05564017083519523,0.12055370347625631,,0.1012651109200553,2.5316277730013828,0.07789623916927331,0.14466444417150756,,,,0.0468819957963219,0.08036913565083754,0.0937639915926438,
101,101,,,,,,,,<1000,,1,<1000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Tabular Data,Poker (OpenML),,,,,,Offline,Binary Classification,,,,,,,,,,,,,,,"0,33000",,,"0,33000","0,33000",,,,,,,,,1.554902045077617,,0.11308378509655397,2.073202726770156,0.20063252194549897,,,,0.09282997284045474,0.06834734264077438,0.14808590905501115,,0.14808590905501115,3.109804090155234,,,,,,0.05758896463250433,0.2591503408462695,,
102,102,,,,,,,,1000:100000,,1,1000:100000,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Tabular Data,Poker (OpenML),,,,,,Offline,Binary Classification,,,,,,,,,,,,,,,,,,"1,00000",,,,,,,,,,2.618580980645237,,0.047610563284458854,2.618580980645237,0.08447035421436248,,,,0.039083298218585624,0.028775615171925683,0.06234716620583897,,0.06234716620583897,1.3092904903226186,,,,,,0.0242461201911596,0.1091075408602182,,
103,103,,,,,,,<100,,,,,Support Vector Machine,,,,"[1, 2, 3]",no,[continuous],,,16 OpenML classification datasets,,,,,no,Offline,Multiclass Classification,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,,2.2891493791543733,,,,,0.6867448137463121,,,,0.6243134670421019,0.1509329260980906,0.429215508591445,,,2.2891493791543733,,,,,2.7469792549852485,0.1271749655085763,0.21801422658613082,,
104,104,,,,,,,<40,,,,,Support Vector Machine,,,,"[1, 2, 3]",no,[continuous],,,16 OpenML classification datasets,,,,,yes,Offline,Multiclass Classification,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,,3.325436744133927,,,,,0.16627183720669636,,,,0.15115621564245124,0.036543260924548654,0.10391989825418523,,,0.5542394573556545,,,,,0.6650873488267854,0.03079108096420303,0.052784710224348046,,
105,105,,,,,,,40:100,,,,,Support Vector Machine,,,,"[1, 2, 3]",no,[continuous],,,16 OpenML classification datasets,,,,,yes,Offline,Multiclass Classification,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,3.325436744133927,,,,,0.16627183720669636,,,,0.15115621564245124,0.036543260924548654,0.10391989825418523,,,0.5542394573556545,,,,,0.6650873488267854,0.03079108096420303,0.052784710224348046,,
106,106,,,,,,,<50,,,,,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,16 OpenML classification datasets,,,,,no,Offline,Multiclass Classification,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,2.7503741311143775,,,,,0.35488698465991964,,,,0.16420144066354492,0.12089556620282979,0.2619403934394645,,,1.8335827540762515,,,,,2.200299304891502,0.10186570855979175,0.174626928959643,,
107,107,,,,,,,50:100,,,,,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,16 OpenML classification datasets,,,,,no,Offline,Multiclass Classification,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,,3.2954504229346844,,,,,0.10630485235273174,,,,0.04918582720798036,0.03621374091137016,0.07846310530796867,,,0.5492417371557806,,,,,0.6590900845869369,0.030513429841987814,0.05230873687197911,,
108,108,,,,,,,<100,,,,,Multilayer Perceptron,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,16 OpenML classification datasets,,,,,yes,Offline,Multiclass Classification,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,2.186986098485788,,,,,0.42328763196499125,,,,0.19584950135693624,0.14419688561444757,0.3124265854979697,,,2.186986098485788,,,,,2.6243833181829457,0.12149922769365488,0.20828439033197982,,
109,109,,,,,,,<30,,,,,XGBoost,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,10 UCI Regression datasets,,,,,no,Offline,Regression,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,3.247146826684781,,,,,0.8117867066711952,,,,0.09692975602044122,0.07136586432274244,0.15462603936594194,,,1.6235734133423905,,,,,1.2988587306739126,0.060132348642310755,0.43295291022463744,,
110,110,,,,,,,30:100,,,,,XGBoost,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,10 UCI Regression datasets,,,,,no,Offline,Regression,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,,3.247146826684781,,,,,0.8117867066711952,,,,0.09692975602044122,0.07136586432274244,0.15462603936594194,,,1.6235734133423905,,,,,1.2988587306739126,0.060132348642310755,0.43295291022463744,,
111,111,,,,,,,<30,,,,,XGBoost,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,10 UCI Regression datasets,,,,,yes,Offline,Regression,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,3.247146826684781,,,,,0.8117867066711952,,,,0.09692975602044122,0.07136586432274244,0.15462603936594194,,,1.6235734133423905,,,,,1.2988587306739126,0.060132348642310755,0.43295291022463744,,
112,112,,,,,,,30:100,,,,,XGBoost,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,,10 UCI Regression datasets,,,,,yes,Offline,Regression,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,,3.247146826684781,,,,,0.8117867066711952,,,,0.09692975602044122,0.07136586432274244,0.15462603936594194,,,1.6235734133423905,,,,,1.2988587306739126,0.060132348642310755,0.43295291022463744,,
113,113,,,,yes,,,<200,,1800,17,<360000,Convolutional Neural Net,,,,>10,no,"[continuous, discrete]",,Image Data,MNIST (OpenML),1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,"1,00000",,,,,,,,,,,,,,,0.12501165757949445,,,0.4687937159231042,,1.8751748636924168,1.8751748636924168,3.7503497273848336,0.2500233151589889,,,,0.15001398909539335,0.041212634366866306,0.08929404112821032,,0.07500699454769667,0.3409408843077122,0.05769768811361283,0.20835276263249075,,,,0.03472546043874846,0.059529360752140215,0.06945092087749692,
114,114,,,,yes,,,200:1000,,1800,17,360000:1800000,Convolutional Neural Net,,,,>10,no,"[continuous, discrete]",,Image Data,MNIST (OpenML),1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,"1,00000",,,,,,,,,,,,,,,,,,,0.09943925077423764,,,2.983177523227129,,1.4915887616135646,1.4915887616135646,2.983177523227129,0.19887850154847528,,,,0.11932710092908518,0.03278217058491351,0.0710280362673126,,0.05966355046454259,0.27119795665701174,0.045895038818878915,0.1657320846237294,,,,0.0276220141039549,0.0473520241782084,0.0552440282079098,
115,115,,,,,,,<200,,,,,Synthetic Function,,,,"[1, 2, 3]",no,[continuous],,,Branin (HPOlib),,,,,,Offline,,Synthetic Function,,,,,,,,,"0,33333",,"0,33333","0,33333",,,,,,,,,,,,,,0.37231828694116104,,,,,1.4892731477646441,,,,0.13538846797860402,0.032731277972849325,0.09307957173529026,,,2.9785462955292883,,,,,,0.02757913236601193,,1.4892731477646441,
116,116,,,,,,,<200,,,,,Synthetic Function,,,,"[4, 5, 6, 7, 8, 9, 10]",no,[continuous],,,Hartmann6d (HPOlib),,,,,,Offline,,Synthetic Function,,,,,,,,,"0,33333",,"0,33333","0,33333",,,,,,,,,,,,,,0.3692599800882956,,,,,1.4770399203531823,,,,0.04409074389113977,0.032462415831938075,0.0923149950220739,,,2.9540798407063646,,,,,,0.027352591117651523,,1.4770399203531823,
117,117,,,,,,,<100,,,,,Logistic Regression,,,,"[4, 5, 6, 7, 8, 9, 10]",no,[continuous],,Image Data,MNIST (OpenML),1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,"0,50000",,,"0,50000",,,,,,,,,,,,,,3.1806041682295296,,,,,2.7262321441967394,,,,0.2848302240205549,0.20971016493821076,0.5963632815430369,,0.38167250018754356,1.7348750008524707,0.29359423091349507,1.0602013894098432,,,,0.1767002315683072,0.3029146826885266,0.3534004631366144,
118,118,,,,,,,<50,,,,,Latent Dirichlet Allocation (HPOlib),,,,"[1, 2, 3]",no,[discrete],,Text Data,wikipedia articles,,,,,,Offline,Text,,,,,,,,,,"0,50000",,,"0,50000",,,,,,,,,,,,,,2.3157413069408697,,,,,2.3157413069408697,,,,0.4210438739892491,0.10179082667871957,2.3157413069408697,,2.3157413069408697,2.3157413069408697,,,,,,0.08576819655336554,2.3157413069408697,,
119,119,,,,,,,<100,,,,,Support Vector Machine,,,,"[1, 2, 3]",no,[discrete],,Tabular Data,UniProbe,,,,,,Offline,Multiclass Classification,,,,,,,,"0,25000",,"0,25000",,"0,25000","0,25000",,,,,,,,,,,,,,0.5517288418013118,,,,,0.16551865254039355,,,,0.1504715023094487,0.03637772583305353,0.8275932627019678,,0.07881840597161598,3.310373050807871,,,,,,0.0306516023222951,0.05254560398107731,,
120,120,,,,,,,<50,,,,,Support Vector Machine,,,,"[1, 2, 3]",no,[discrete],,Tabular Data,Wine (OpenML),<1000,1:4,,,,Offline,Multiclass Classification,,,,,,,,,,,"0,50000","0,50000",,,,,,,,,,,,,,,1.6808156098744977,,,,,0.33616312197489956,,,,0.3056028381589996,0.07388200482964825,1.6808156098744977,,0.16007767713090454,3.3616312197489955,1.1205437399163318,0.19209321255708545,,,,0.062252429995351764,0.10671845142060303,,
121,121,,,,,,,>50,,,,,Support Vector Machine,,,,"[1, 2, 3]",no,[discrete],,Tabular Data,Wine (OpenML),<1000,1:4,,,,Offline,Multiclass Classification,,,"0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882",,,,,,,,2.1242100245150453,,,,,0.31863150367725684,,,,0.28966500334296075,0.07002890190708941,1.593157518386284,,0.15172928746536038,3.186315036772568,1.0621050122575226,0.18207514495843247,,,,0.05900583401430681,0.10115285831024025,,
122,122,,,,,,,<50,,,,,Random Forest,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[discrete, nominal]",,Tabular Data,Hepatitis (OpenML),<1000,1:4,,,,Offline,Binary Classification,Classification,,,,,,,,,,"0,50000","0,50000",,,,,,,,,,,,,,,1.4359982946929175,,,,,0.4102852270551193,,,,0.08573124147420402,0.06312080416232604,1.148798635754334,,0.13676174235170643,2.871996589385835,0.9573321964619449,0.1641140908220477,,,,0.05318512202566361,0.23933304911548622,2.871996589385835,
123,123,,,,,,,>50,,,,,Random Forest,,,,"[4, 5, 6, 7, 8, 9, 10]",no,"[discrete, nominal]",,Tabular Data,Hepatitis (OpenML),<1000,1:4,,,,Offline,Binary Classification,Classification,,"0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882",,,,,,,,1.857352826352812,,,,,0.3980041770756026,,,,0.08316505192624532,0.06123141185778502,1.1144116958116874,,0.13266805902520087,2.7860292395292183,0.928676413176406,0.15920167083024103,,,,0.05159313406535589,0.2321691032941015,2.7860292395292183,
124,124,,,,yes,,,,<12500,,8,<100000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete, nominal]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,"0,50000","0,50000",,,,,,,,,,,0.10432120254469865,,,,3.1296360763409594,,0.312963607634096,3.1296360763409594,0.2086424050893973,,0.11177271701217711,,0.04671098621404417,0.034391605234516044,0.13607113375395474,,0.06259272152681919,0.2407412366416123,0.04814824732832246,0.17386867090783106,,,,0.028978111817971844,0.049676763116523165,0.05795622363594369,
125,125,,,,yes,,,,12500:31250,,8,100000:250000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete, nominal]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,"1,00000",,,,,,,,,,,,0.10432120254469865,,,,3.1296360763409594,,0.312963607634096,3.1296360763409594,0.2086424050893973,,0.11177271701217711,,0.04671098621404417,0.034391605234516044,0.13607113375395474,,0.06259272152681919,0.2407412366416123,0.04814824732832246,0.17386867090783106,,,,0.028978111817971844,0.049676763116523165,0.05795622363594369,
126,126,,,,yes,,,,>31250,,8,>250000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete, nominal]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,"0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882","0,05882",,,,,0.10432120254469865,,,,3.1296360763409594,,0.312963607634096,3.1296360763409594,0.2086424050893973,,0.11177271701217711,,0.04671098621404417,0.034391605234516044,0.13607113375395474,,0.06259272152681919,0.2407412366416123,0.04814824732832246,0.17386867090783106,,,,0.028978111817971844,0.049676763116523165,0.05795622363594369,
127,127,,,,no,,,,<150000,,1,<150000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,"0,25000","0,25000","0,25000",,"0,25000",,,,,,0.16360442637207243,,,,3.9265062329297384,,0.07139102241690433,1.9632531164648692,0.26176708219531586,,0.14023236546177636,,0.058604570640742364,0.04314842014208504,0.09348824364118424,,0.07853012465859477,0.3020389409945953,0.06040778819891905,0.21813923516276323,,,,0.03635653919379387,0.062325495760789495,0.07271307838758774,
128,128,,,,no,,,,>150000,,1,>150000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,"0,25000","0,25000","0,25000",,"0,25000",,,,,,0.16360442637207243,,,,3.9265062329297384,,0.07139102241690433,1.9632531164648692,0.26176708219531586,,0.14023236546177636,,0.058604570640742364,0.04314842014208504,0.09348824364118424,,0.07853012465859477,0.3020389409945953,0.06040778819891905,0.21813923516276323,,,,0.03635653919379387,0.062325495760789495,0.07271307838758774,
129,129,,,,no,,,,<30000,,1,<30000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,"0,25000",,,,,,,,"0,25000","0,25000","0,25000",,,,,,,,0.1296734839492847,,,,3.1121636147828333,,0.056584792996051514,3.1121636147828333,0.20747757431885555,,0.11114870052795832,,0.04645020320571393,0.03419960016244872,0.07409913368530555,,0.06224327229565667,0.23939720113714102,0.047879440227428204,0.1728979785990463,,,,0.028816329766507713,0.049399422456870366,0.057632659533015426,
130,130,,,,no,,,,30000:90000,,1,30000:90000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,"0,20000",,,,,,,,"0,20000","0,20000","0,20000",,"0,20000",,,,,,0.1296734839492847,,,,3.1121636147828333,,0.056584792996051514,3.1121636147828333,0.20747757431885555,,0.11114870052795832,,0.04645020320571393,0.03419960016244872,0.07409913368530555,,0.06224327229565667,0.23939720113714102,0.047879440227428204,0.1728979785990463,,,,0.028816329766507713,0.049399422456870366,0.057632659533015426,
131,131,,,,no,,,,>90000,,1,>90000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,"0,25000",,,,,,,,"0,25000",,"0,25000",,"0,25000",,,,,,0.16360442637207243,,,,3.9265062329297384,,0.07139102241690433,1.9632531164648692,0.26176708219531586,,0.14023236546177636,,0.058604570640742364,0.04314842014208504,0.09348824364118424,,0.07853012465859477,0.3020389409945953,0.06040778819891905,0.21813923516276323,,,,0.03635653919379387,0.062325495760789495,0.07271307838758774,
132,132,,,,yes,,,,<2400,,25,<60000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,"1,00000",,,,,,,,,,,,,,,,,,0.10422545270823515,,,,3.1267635812470544,,0.6253527162494109,3.1267635812470544,0.2084509054164703,,0.1116701279016805,,0.04666811315294111,0.034360039354363235,0.07444675193445367,,0.06253527162494109,0.24052027548054267,0.04810405509610853,0.17370908784705857,,,,0.02895151464117643,0.049631167956302444,0.05790302928235286,
133,133,,,,yes,,,,2400:3600,,25,60000:90000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,,,"1,00000",,,,,,,,0.10422545270823515,,,,3.1267635812470544,,0.6253527162494109,3.1267635812470544,0.2084509054164703,,0.1116701279016805,,0.04666811315294111,0.034360039354363235,0.07444675193445367,,0.06253527162494109,0.24052027548054267,0.04810405509610853,0.17370908784705857,,,,0.02895151464117643,0.049631167956302444,0.05790302928235286,
134,134,,,,yes,,,,>3600,,25,>90000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,,,,,,,,,"0,33333",,"0,33333",,"0,33333",,,,,,0.1311712923660332,,,,3.935138770980996,,0.7870277541961993,1.967569385490498,0.2623425847320664,,0.14054067039217844,,0.05873341449225367,0.04324328319759337,0.0936937802614523,,0.07870277541961992,0.3027029823831536,0.060540596476630716,0.21861882061005533,,,,0.03643647010167589,0.062462520174301525,0.07287294020335178,
135,135,,,,yes,,,,<6000,,25,<150000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,"0,50000",,,,,,,,,,"0,50000",,,,,,,,0.1311712923660332,,,,3.935138770980996,,0.7870277541961993,1.967569385490498,0.2623425847320664,,0.14054067039217844,,0.05873341449225367,0.04324328319759337,0.0936937802614523,,0.07870277541961992,0.3027029823831536,0.060540596476630716,0.21861882061005533,,,,0.03643647010167589,0.062462520174301525,0.07287294020335178,
136,136,,,,yes,,,,>6000,,25,>150000,Convolutional Neural Net,,yes,,"[4, 5, 6, 7, 8, 9, 10]",no,"[continuous, discrete]",,Image Data,CIFAR-10,1000:100000,>4,,,,Offline,Multiclass Classification,Image Recognition,,,,,"0,50000",,,,,,,,,,"0,50000",,,,,,,,0.1311712923660332,,,,3.935138770980996,,0.7870277541961993,1.967569385490498,0.2623425847320664,,0.14054067039217844,,0.05873341449225367,0.04324328319759337,0.0936937802614523,,0.07870277541961992,0.3027029823831536,0.060540596476630716,0.21861882061005533,,,,0.03643647010167589,0.062462520174301525,0.07287294020335178,
137,137,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,
138,138,,,,,,low,,,,,<86400,,no,,,,no,[continuous],,,,,,,,,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,2.0451059072540816,,,,,2.0451059072540816,,3.1812758557285714,,,,0.31463167803908954,0.8947338344236608,,,,,,,,,,,,
139,139,,,,,,,,,,,,,no,,,>10,yes,,,,,,,,,,,,,,,,,,,"0,50000","0,50000",,,,,,,,,,,,,,,,,,,,,,,,3.353159022857279,,,1.2071372482286207,1.2574346335714797,,,,,,,,,,,,,
140,140,,,,,,high,,,,,>86400,,yes,,,,,[continuous],,,,,,,,,,,,,,,"1,00000",,,,,,,,,,,,,,,,,,,,,2.579001144005444,,,,,1.289500572002722,,0.23445464945504038,,,,,0.08059378575017012,,,,,,,,,,,,
